"id_10" "name_10" "id_06" "name_06" "id_mrb" "name_mrb"
"290" 290 "Trans-4-hydroxyproline" NA NA "465" "Trans-4-hydroxyproline"
"291" 291 "Glycine" NA NA "468" "Glycine"
"292" 292 "Caprylate (8:0)" NA NA "481" "Caprylate (8:0)"
"293" 293 "Uridine" NA NA "316" "Uridine"
"294" 294 "Palmitate (16:0)" NA NA "329" "Palmitate (16:0)"
"295" 295 "Dihomo-linoleate (20:2n6)" NA NA "395" "Dihomo-linoleate (20:2n6)"
"296" 296 "Pyroglutamine*" NA NA "501" "Pyroglutamine*"
"297" 297 "X-11204" NA NA "484" "X-11204"
"298" 298 "Eicosenoate (20:1n9 or 11)" NA NA "586" "Eicosenoate (20:1n9 or 11)"
"299" 299 "1-docosahexaenoylglycerophosphocholine*" NA NA "603" "1-docosahexaenoylglycerophosphocholine*"
"300" 300 "1-arachidonoylglycerophosphoethanolamine*" NA NA "682" "1-arachidonoylglycerophosphoethanolamine*"
"301" 301 "Carnitine" NA NA "379" "Carnitine"
"302" 302 "1-arachidonoylglycerophosphoinositol*" NA NA "634" "1-arachidonoylglycerophosphoinositol*"
"303" 303 "2-hydroxypalmitate" NA NA "710" "2-hydroxypalmitate"
"304" 304 "Margarate (17:0)" NA NA "321" "Margarate (17:0)"
"305" 305 "Serine" NA NA "464" "Serine"
"306" 306 "Butyrylcarnitine" NA NA "476" "Butyrylcarnitine"
"307" 307 "Methionine" NA NA "327" "Methionine"
"308" 308 "Cortisol" NA NA "353" "Cortisol"
"309" 309 "3-(4-hydroxyphenyl)lactate" NA NA "462" "3-(4-hydroxyphenyl)lactate"
"310" 310 "10-heptadecenoate (17:1n7)" NA NA "625" "10-heptadecenoate (17:1n7)"
"311" 311 "X-12644" NA NA "636" "X-12644"
"312" 312 "1-linoleoylglycerophosphocholine" NA NA "655" "1-linoleoylglycerophosphocholine"
"313" 313 "Mannose" NA NA "314" "Mannose"
"314" 314 "Laurate (12:0)" NA NA "350" "Laurate (12:0)"
"315" 315 "Dehydroisoandrosterone sulfate (DHEA-S)" NA NA "478" "Dehydroisoandrosterone sulfate (DHEA-S)"
"316" 316 "Pipecolate" NA NA "335" "Pipecolate"
"317" 317 "X-10510" NA NA "444" "X-10510"
"318" 318 "X-13619" NA NA "696" "X-13619"
"319" 319 "Octanoylcarnitine" NA NA "615" "Octanoylcarnitine"
"320" 320 "Phosphate" NA NA "364" "Phosphate"
"321" 321 "Acetylphosphate" NA NA "378" "Acetylphosphate"
"322" 322 "10-nonadecenoate (19:1n9)" NA NA "626" "10-nonadecenoate (19:1n9)"
"323" 323 "Isovalerylcarnitine" NA NA "652" "Isovalerylcarnitine"
"324" 324 "X-11593--O-methylascorbate*" NA NA "536" "X-11593--O-methylascorbate*"
"325" 325 "3-indoxyl sulfate" NA NA "448" "3-indoxyl sulfate"
"326" 326 "Pro-hydroxy-pro" NA NA "678" "Pro-hydroxy-pro"
"327" 327 "Hexanoylcarnitine" NA NA "467" "Hexanoylcarnitine"
"328" 328 "C-glycosyltryptophan*" NA NA "502" "C-glycosyltryptophan*"
"329" 329 "Linolenate [alpha or gamma; (18:3n3 or 6)]" NA NA "628" "Linolenate [alpha or gamma; (18:3n3 or 6)]"
"330" 330 "Androsterone sulfate" NA NA "460" "Androsterone sulfate"
"331" 331 "X-06126" NA NA "487" "X-06126"
"332" 332 "X-11315" NA NA "495" "X-11315"
"333" 333 "Pseudouridine" NA NA "574" "Pseudouridine"
"334" 334 "X-10395" NA NA "440" "X-10395"
"335" 335 "7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)" NA NA "737" "7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)"
"336" 336 "Nonadecanoate (19:0)" NA NA "330" "Nonadecanoate (19:0)"
"337" 337 "Threonate" NA NA "453" "Threonate"
"338" 338 "Fructose" NA NA "313" "Fructose"
"339" 339 "Glycerol 3-phosphate (G3P)" NA NA "377" "Glycerol 3-phosphate (G3P)"
"340" 340 "Linoleate (18:2n6)" NA NA "317" "Linoleate (18:2n6)"
"341" 341 "X-12442--5,8-tetradecadienoate" NA NA "610" "X-12442--5,8-tetradecadienoate"
"342" 342 "3-methyl-2-oxovalerate" NA NA "383" "3-methyl-2-oxovalerate"
"343" 343 "X-11469" NA NA "519" "X-11469"
"344" 344 "Glycerate" NA NA "342" "Glycerate"
"345" 345 "Adrenate (22:4n6)" NA NA "537" "Adrenate (22:4n6)"
"346" 346 "X-14588" NA NA "727" "X-14588"
"347" 347 "4-methyl-2-oxopentanoate" NA NA "429" "4-methyl-2-oxopentanoate"
"348" 348 "X-08988" NA NA "435" "X-08988"
"349" 349 "X-11550" NA NA "534" "X-11550"
"350" 350 "Palmitoleate (16:1n7)" NA NA "576" "Palmitoleate (16:1n7)"
"351" 351 "4-androsten-3beta,17beta-diol disulfate 2*" NA NA "748" "4-androsten-3beta,17beta-diol disulfate 2*"
"352" 352 "Stearidonate (18:4n3)" NA NA "624" "Stearidonate (18:4n3)"
"353" 353 "Citrulline" NA NA "356" "Citrulline"
"354" 354 "X-11261" NA NA "490" "X-11261"
"355" 355 "5-dodecenoate (12:1n7)" NA NA "623" "5-dodecenoate (12:1n7)"
"356" 356 "Epiandrosterone sulfate" NA NA "627" "Epiandrosterone sulfate"
"357" 357 "Oleate (18:1n9)" NA NA "332" "Oleate (18:1n9)"
"358" 358 "X-12844" NA NA "665" "X-12844"
"359" 359 "Decanoylcarnitine" NA NA "618" "Decanoylcarnitine"
"360" 360 "X-11423--O-sulfo-L-tyrosine" NA NA "509" "X-11423--O-sulfo-L-tyrosine"
"361" 361 "X-12776" NA NA "658" "X-12776"
"362" 362 "2-hydroxystearate" NA NA "397" "2-hydroxystearate"
"363" 363 "X-11795" NA NA "544" "X-11795"
"364" 364 "1-palmitoylglycerophosphoethanolamine" NA NA "707" "1-palmitoylglycerophosphoethanolamine"
"365" 365 "Asparagine" NA NA "638" "Asparagine"
"366" 366 "X-02973" NA NA "370" "X-02973"
"367" 367 "X-11444" NA NA "516" "X-11444"
"368" 368 "X-12038" NA NA "566" "X-12038"
"369" 369 "P-cresol sulfate" NA NA "718" "P-cresol sulfate"
"370" 370 "Gamma-glutamylvaline" NA NA "474" "Gamma-glutamylvaline"
"371" 371 "X-11381" NA NA "504" "X-11381"
"372" 372 "Gamma-glutamylphenylalanine" NA NA "572" "Gamma-glutamylphenylalanine"
"373" 373 "Erythronate*" NA NA "578" "Erythronate*"
"374" 374 "X-10500" NA NA "442" "X-10500"
"375" 375 "Choline" NA NA "380" "Choline"
"376" 376 "1-oleoylglycerophosphoethanolamine" NA NA "706" "1-oleoylglycerophosphoethanolamine"
"377" 377 "Bilirubin (E,E)*" NA NA "491" "Bilirubin (E,E)*"
"378" 378 "Ornithine" NA NA "336" "Ornithine"
"379" 379 "1,5-anhydroglucitol (1,5-AG)" NA NA "419" "1,5-anhydroglucitol (1,5-AG)"
"380" 380 "X-05907" NA NA "408" "X-05907"
"381" 381 "2-stearoylglycerophosphocholine*" NA NA "689" "2-stearoylglycerophosphocholine*"
"382" 382 "X-08402" NA NA "426" "X-08402"
"383" 383 "Alpha-tocopherol" NA NA "340" "Alpha-tocopherol"
"384" 384 "Aspartate" NA NA "388" "Aspartate"
"385" 385 "N-acetylalanine" NA NA "344" "N-acetylalanine"
"386" 386 "X-12095--N1-methyl-3-pyridone-4-carboxamide" NA NA "583" "X-12095--N1-methyl-3-pyridone-4-carboxamide"
"387" 387 "X-10506" NA NA "443" "X-10506"
"388" 388 "X-11820" NA NA "548" "X-11820"
"389" 389 "Oleoylcarnitine" NA NA "681" "Oleoylcarnitine"
"390" 390 "Pyridoxate" NA NA "459" "Pyridoxate"
"391" 391 "Palmitoylcarnitine" NA NA "434" "Palmitoylcarnitine"
"392" 392 "X-02269" NA NA "485" "X-02269"
"393" 393 "Glutaroyl carnitine" NA NA "699" "Glutaroyl carnitine"
"394" 394 "HWESASXX*" NA NA "526" "HWESASXX*"
"395" 395 "X-09706" NA NA "439" "X-09706"
"396" 396 "2-palmitoylglycerophosphocholine*" NA NA "687" "2-palmitoylglycerophosphocholine*"
"397" 397 "1-stearoylglycerophosphoinositol" NA NA "410" "1-stearoylglycerophosphoinositol"
"398" 398 "Cysteine" NA NA "455" "Cysteine"
"399" 399 "X-03003" NA NA "371" "X-03003"
"400" 400 "X-11440" NA NA "513" "X-11440"
"401" 401 "X-11327" NA NA "498" "X-11327"
"402" 402 "Alpha-hydroxyisovalerate" NA NA "616" "Alpha-hydroxyisovalerate"
"403" 403 "Percent emphysema" "3cI0qp" "Percent emphysema || MESA || 2014 || log (% emphysema + 1)" "1005" "Percent emphysema"
"404" 404 "X-18601" NA NA "396" "X-18601"
"405" 405 "Gamma-glutamylglutamine" NA NA "359" "Gamma-glutamylglutamine"
"406" 406 "Cis-4-decenoyl carnitine" NA NA "753" "Cis-4-decenoyl carnitine"
"407" 407 "X-13496" NA NA "691" "X-13496"
"408" 408 "3-methyl-2-oxobutyrate" NA NA "421" "3-methyl-2-oxobutyrate"
"409" 409 "X-09026" NA NA "436" "X-09026"
"410" 410 "X-14374" NA NA "723" "X-14374"
"411" 411 "X-06226" NA NA "411" "X-06226"
"412" 412 "Indoleacetate" NA NA "446" "Indoleacetate"
"413" 413 "X-11793--oxidized bilirubin*" NA NA "543" "X-11793--oxidized bilirubin*"
"414" 414 "Pantothenate" NA NA "338" "Pantothenate"
"415" 415 "Cortisone" NA NA "354" "Cortisone"
"416" 416 "N-acetylornithine" NA NA "381" "N-acetylornithine"
"417" 417 "X-12510--2-aminooctanoic acid" NA NA "629" "X-12510--2-aminooctanoic acid"
"418" 418 "X-12029" NA NA "565" "X-12029"
"419" 419 "X-12798" NA NA "661" "X-12798"
"420" 420 "Arginine" NA NA "347" "Arginine"
"421" 421 "2-oleoylglycerophosphocholine*" NA NA "688" "2-oleoylglycerophosphocholine*"
"422" 422 "X-14625" NA NA "728" "X-14625"
"423" 423 "1-arachidonoylglycerophosphocholine*" NA NA "558" "1-arachidonoylglycerophosphocholine*"
"424" 424 "Pentadecanoate (15:0)" NA NA "333" "Pentadecanoate (15:0)"
"425" 425 "X-04357" NA NA "389" "X-04357"
"426" 426 "Undecanoate (11:0)" NA NA "367" "Undecanoate (11:0)"
"427" 427 "X-12092" NA NA "580" "X-12092"
"428" 428 "X-12100--hydroxytryptophan*" NA NA "584" "X-12100--hydroxytryptophan*"
"429" 429 "X-04495" NA NA "391" "X-04495"
"430" 430 "X-12556" NA NA "633" "X-12556"
"431" 431 "X-11497" NA NA "525" "X-11497"
"432" 432 "X-03088" NA NA "372" "X-03088"
"433" 433 "Gamma-glutamyltyrosine" NA NA "360" "Gamma-glutamyltyrosine"
"434" 434 "X-12094" NA NA "582" "X-12094"
"435" 435 "Tryptophan betaine" NA NA "743" "Tryptophan betaine"
"436" 436 "1-palmitoylglycerol (1-monopalmitin)" NA NA "423" "1-palmitoylglycerol (1-monopalmitin)"
"437" 437 "1-heptadecanoylglycerophosphocholine" NA NA "620" "1-heptadecanoylglycerophosphocholine"
"438" 438 "2-methylbutyroylcarnitine" NA NA "697" "2-methylbutyroylcarnitine"
"439" 439 "X-12627" NA NA "635" "X-12627"
"440" 440 "X-11530" NA NA "529" "X-11530"
"441" 441 "X-12696" NA NA "640" "X-12696"
"442" 442 "X-11247" NA NA "489" "X-11247"
"443" 443 "Malate" NA NA "328" "Malate"
"444" 444 "Threitol" NA NA "714" "Threitol"
"445" 445 "Indolelactate" NA NA "399" "Indolelactate"
"446" 446 "15-methylpalmitate (isobar with 2-methylpalmitate)" NA NA "754" "15-methylpalmitate (isobar with 2-methylpalmitate)"
"447" 447 "1-stearoylglycerophosphoethanolamine" NA NA "654" "1-stearoylglycerophosphoethanolamine"
"448" 448 "X-06246" NA NA "412" "X-06246"
"449" 449 "X-11299" NA NA "494" "X-11299"
"450" 450 "Dimethylarginine (SDMA + ADMA)" NA NA "739" "Dimethylarginine (SDMA + ADMA)"
"451" 451 "5alpha-androstan-3beta,17beta-diol disulfate" NA NA "746" "5alpha-androstan-3beta,17beta-diol disulfate"
"452" 452 "X-13549" NA NA "694" "X-13549"
"453" 453 "X-13671" NA NA "701" "X-13671"
"454" 454 "Octadecanedioate" NA NA "735" "Octadecanedioate"
"455" 455 "Hypoxanthine" NA NA "361" "Hypoxanthine"
"456" 456 "Beta-hydroxyisovalerate" NA NA "368" "Beta-hydroxyisovalerate"
"457" 457 "X-11470" NA NA "520" "X-11470"
"458" 458 "Erythrose" NA NA "452" "Erythrose"
"459" 459 "X-14056" NA NA "715" "X-14056"
"460" 460 "X-10810" NA NA "454" "X-10810"
"461" 461 "X-12063" NA NA "570" "X-12063"
"462" 462 "X-11521" NA NA "527" "X-11521"
"463" 463 "Stearoylcarnitine" NA NA "653" "Stearoylcarnitine"
"464" 464 "X-12749" NA NA "650" "X-12749"
"465" 465 "X-04498" NA NA "392" "X-04498"
"466" 466 "Glycerophosphorylcholine (GPC)" NA NA "387" "Glycerophosphorylcholine (GPC)"
"467" 467 "X-11442" NA NA "515" "X-11442"
"468" 468 "N-acetylglycine" NA NA "449" "N-acetylglycine"
"469" 469 "Glycochenodeoxycholate" NA NA "470" "Glycochenodeoxycholate"
"470" 470 "X-11438" NA NA "512" "X-11438"
"471" 471 "Isovalerate" NA NA "672" "Isovalerate"
"472" 472 "X-06267" NA NA "413" "X-06267"
"473" 473 "X-11441" NA NA "514" "X-11441"
"474" 474 "X-13859" NA NA "713" "X-13859"
"475" 475 "2-tetradecenoyl carnitine" NA NA "702" "2-tetradecenoyl carnitine"
"476" 476 "Levulinate (4-oxovalerate)" NA NA "433" "Levulinate (4-oxovalerate)"
"477" 477 "X-13435" NA NA "685" "X-13435"
"478" 478 "1-stearoylglycerol (1-monostearin)" NA NA "425" "1-stearoylglycerol (1-monostearin)"
"479" 479 "X-04499--3,4-dihydroxybutyrate" NA NA "393" "X-04499--3,4-dihydroxybutyrate"
"480" 480 "Succinylcarnitine" NA NA "742" "Succinylcarnitine"
"481" 481 "X-11412" NA NA "506" "X-11412"
"482" 482 "4-acetamidobutanoate" NA NA "339" "4-acetamidobutanoate"
"483" 483 "X-09108" NA NA "437" "X-09108"
"484" 484 "N-acetylthreonine" NA NA "617" "N-acetylthreonine"
"485" 485 "X-14626" NA NA "729" "X-14626"
"486" 486 "Taurolithocholate 3-sulfate" NA NA "740" "Taurolithocholate 3-sulfate"
"487" 487 "2-linoleoylglycerophosphocholine*" NA NA "690" "2-linoleoylglycerophosphocholine*"
"488" 488 "1-eicosadienoylglycerophosphocholine*" NA NA "607" "1-eicosadienoylglycerophosphocholine*"
"489" 489 "Hexadecanedioate" NA NA "711" "Hexadecanedioate"
"490" 490 "X-14473" NA NA "725" "X-14473"
"491" 491 "Xanthine" NA NA "363" "Xanthine"
"492" 492 "Bilirubin (Z,Z)" NA NA "450" "Bilirubin (Z,Z)"
"493" 493 "Glioma" NA NA "1013" "Glioma"
"494" 494 "X-10429" NA NA "441" "X-10429"
"495" 495 "X-11818" NA NA "547" "X-11818"
"496" 496 "X-11437" NA NA "511" "X-11437"
"497" 497 "X-06307" NA NA "414" "X-06307"
"498" 498 "X-13069" NA NA "673" "X-13069"
"499" 499 "Stachydrine" NA NA "651" "Stachydrine"
"500" 500 "Biliverdin" NA NA "357" "Biliverdin"
"501" 501 "X-12405" NA NA "604" "X-12405"
"502" 502 "X-11529" NA NA "528" "X-11529"
"503" 503 "X-12244--N-acetylcarnosine" NA NA "596" "X-12244--N-acetylcarnosine"
"504" 504 "X-11478" NA NA "521" "X-11478"
"505" 505 "X-13431--nonanoylcarnitine*" NA NA "684" "X-13431--nonanoylcarnitine*"
"506" 506 "X-11491" NA NA "524" "X-11491"
"507" 507 "X-12786" NA NA "660" "X-12786"
"508" 508 "2-hydroxyisobutyrate" NA NA "427" "2-hydroxyisobutyrate"
"509" 509 "X-11452" NA NA "518" "X-11452"
"510" 510 "Scyllo-inositol" NA NA "472" "Scyllo-inositol"
"511" 511 "Dodecanedioate" NA NA "473" "Dodecanedioate"
"512" 512 "X-12217" NA NA "592" "X-12217"
"513" 513 "X-12450" NA NA "612" "X-12450"
"514" 514 "Heme*" NA NA "493" "Heme*"
"515" 515 "X-01911" NA NA "507" "X-01911"
"516" 516 "X-05426" NA NA "398" "X-05426"
"517" 517 "X-11422--xanthine" NA NA "508" "X-11422--xanthine"
"518" 518 "X-13429" NA NA "683" "X-13429"
"519" 519 "X-13215" NA NA "675" "X-13215"
"520" 520 "2-hydroxyglutarate" NA NA "749" "2-hydroxyglutarate"
"521" 521 "1-palmitoylglycerophosphoinositol*" NA NA "692" "1-palmitoylglycerophosphoinositol*"
"522" 522 "X-12850" NA NA "667" "X-12850"
"523" 523 "Gamma-tocopherol" NA NA "571" "Gamma-tocopherol"
"524" 524 "3-phenylpropionate (hydrocinnamate)" NA NA "385" "3-phenylpropionate (hydrocinnamate)"
"525" 525 "Serotonin (5HT)" NA NA "358" "Serotonin (5HT)"
"526" 526 "Alpha-ketoglutarate" NA NA "577" "Alpha-ketoglutarate"
"527" 527 "7-methylguanine" NA NA "676" "7-methylguanine"
"528" 528 "Phenyllactate (PLA)" NA NA "430" "Phenyllactate (PLA)"
"529" 529 "X-11847" NA NA "551" "X-11847"
"530" 530 "X-08766" NA NA "428" "X-08766"
"531" 531 "Tetradecanedioate" NA NA "709" "Tetradecanedioate"
"532" 532 "Hyodeoxycholate" NA NA "447" "Hyodeoxycholate"
"533" 533 "X-13548" NA NA "693" "X-13548"
"534" 534 "Threonine" NA NA "324" "Threonine"
"535" 535 "X-12253" NA NA "597" "X-12253"
"536" 536 "3-methoxytyrosine" NA NA "365" "3-methoxytyrosine"
"537" 537 "Glycocholate" NA NA "404" "Glycocholate"
"538" 538 "IgA nephropathy" "RX8VkV" "IgA nephropathy || NA || 2010 || log odds" "1081" "IgA nephropathy"
"539" 539 "X-13477" NA NA "686" "X-13477"
"540" 540 "Cholate" NA NA "438" "Cholate"
"541" 541 "Mannitol" NA NA "376" "Mannitol"
"542" 542 "X-12544" NA NA "632" "X-12544"
"543" 543 "Arabinose" NA NA "312" "Arabinose"
"544" 544 "3-methylhistidine" NA NA "384" "3-methylhistidine"
"545" 545 "X-12465" NA NA "614" "X-12465"
"546" 546 "1-oleoylglycerol (1-monoolein)" NA NA "424" "1-oleoylglycerol (1-monoolein)"
"547" 547 "Taurochenodeoxycholate" NA NA "406" "Taurochenodeoxycholate"
"548" 548 "Allantoin" NA NA "318" "Allantoin"
"549" 549 "Parkinson's disease" NA NA "812" "Parkinson's disease"
"550" 550 "X-12230" NA NA "593" "X-12230"
"551" 551 "X-12734" NA NA "648" "X-12734"
"552" 552 "X-14745" NA NA "733" "X-14745"
"553" 553 "ADSGEGDFXAEGGGVR*" NA NA "539" "ADSGEGDFXAEGGGVR*"
"554" 554 "Hydroxyisovaleroyl carnitine" NA NA "698" "Hydroxyisovaleroyl carnitine"
"555" 555 "Gamma-glutamylisoleucine*" NA NA "659" "Gamma-glutamylisoleucine*"
"556" 556 "X-12726" NA NA "645" "X-12726"
"557" 557 "Ursodeoxycholate" NA NA "346" "Ursodeoxycholate"
"558" 558 "X-11334" NA NA "499" "X-11334"
"559" 559 "X-12039" NA NA "567" "X-12039"
"560" 560 "Lathosterol" NA NA "579" "Lathosterol"
"561" 561 "DSGEGDFXAEGGGVR*" NA NA "458" "DSGEGDFXAEGGGVR*"
"562" 562 "X-12216" NA NA "591" "X-12216"
"563" 563 "X-12443" NA NA "611" "X-12443"
"564" 564 "X-11849" NA NA "552" "X-11849"
"565" 565 "X-13741" NA NA "704" "X-13741"
"566" 566 "Corrected insulin response" "bTtMUb" "Corrected insulin response || MAGIC || 2014 || SD" "761" "Corrected insulin response"
"567" 567 "Bilirubin (E,Z or Z,E)*" NA NA "631" "Bilirubin (E,Z or Z,E)*"
"568" 568 "X-12645" NA NA "637" "X-12645"
"569" 569 "N2,N2-dimethylguanosine" NA NA "679" "N2,N2-dimethylguanosine"
"570" 570 "Deoxycholate" NA NA "320" "Deoxycholate"
"571" 571 "Laurylcarnitine" NA NA "668" "Laurylcarnitine"
"572" 572 "X-06350" NA NA "415" "X-06350"
"573" 573 "X-12855" NA NA "670" "X-12855"
"574" 574 "X-12231" NA NA "594" "X-12231"
"575" 575 "X-11799" NA NA "545" "X-11799"
"576" 576 "X-04494" NA NA "390" "X-04494"
"577" 577 "X-11876" NA NA "557" "X-11876"
"578" 578 "Phenylalanylphenylalanine" NA NA "752" "Phenylalanylphenylalanine"
"579" 579 "Neuroblastoma" "DW7kNN" "Neuroblastoma || NA || 2013 || log odds" "816" "Neuroblastoma"
"580" 580 "X-11850" NA NA "553" "X-11850"
"581" 581 "Cyclo(leu-pro)" NA NA "744" "Cyclo(leu-pro)"
"582" 582 "X-12851" NA NA "669" "X-12851"
"583" 583 "X-06351" NA NA "416" "X-06351"
"584" 584 "X-12456" NA NA "613" "X-12456"
"585" 585 "X-11905" NA NA "560" "X-11905"
"586" 586 "Phenylacetate" NA NA "386" "Phenylacetate"
"587" 587 "X-12771" NA NA "657" "X-12771"
"588" 588 "X-14057" NA NA "716" "X-14057"
"589" 589 "X-11483" NA NA "522" "X-11483"
"590" 590 "Internalizing problems" NA NA "1029" "Internalizing problems"
"591" 591 "Bradykinin, des-arg(9)" NA NA "656" "Bradykinin, des-arg(9)"
"592" 592 "X-12212" NA NA "590" "X-12212"
"593" 593 "X-11485" NA NA "523" "X-11485"
"594" 594 "N-Butyl Oleate" NA NA "738" "N-Butyl Oleate"
"595" 595 "X-12816" NA NA "662" "X-12816"
"596" 596 "Ergothioneine" NA NA "750" "Ergothioneine"
"597" 597 "4-hydroxyhippurate" NA NA "703" "4-hydroxyhippurate"
"598" 598 "X-14662" NA NA "732" "X-14662"
"599" 599 "X-10346" NA NA "600" "X-10346"
"600" 600 "Homocitrulline" NA NA "431" "Homocitrulline"
"601" 601 "X-12056" NA NA "569" "X-12056"
"602" 602 "Valerate" NA NA "575" "Valerate"
"603" 603 "X-12847" NA NA "666" "X-12847"
"604" 604 "Taurocholate" NA NA "407" "Taurocholate"
"605" 605 "Gamma-glutamylthreonine*" NA NA "564" "Gamma-glutamylthreonine*"
"606" 606 "Aspartylphenylalanine" NA NA "432" "Aspartylphenylalanine"
"607" 607 "ADpSGEGDFXAEGGGVR*" NA NA "601" "ADpSGEGDFXAEGGGVR*"
"608" 608 "X-11843" NA NA "549" "X-11843"
"609" 609 "Pancreatic cancer" NA NA "822" "Pancreatic cancer"
"610" 610 "Alcohol dependence" NA NA "813" "Alcohol dependence"
"611" 611 "X-12740" NA NA "649" "X-12740"
"612" 612 "1,6-anhydroglucose" NA NA "422" "1,6-anhydroglucose"
"613" 613 "X-04500" NA NA "394" "X-04500"
"614" 614 "X-14658" NA NA "731" "X-14658"
"615" 615 "Paget's disease" "TiThw6" "Paget's disease || NA || 2011 || log odds" "975" "Paget's disease"
"616" 616 "X-11858" NA NA "555" "X-11858"
"617" 617 "X-12830" NA NA "663" "X-12830"
"618" 618 "Leucylleucine" NA NA "736" "Leucylleucine"
