"","trait","cpg","method","nsnp","beta","se","pval","decision","pass"
"243",NA,"cg03656877","Wald ratio",1,-0.0569560858037556,0.0101784391883155,2.19659513586062e-08,2,FALSE
"244",NA,"cg03658690","Wald ratio",1,-0.0792067688429277,0.00956296365465951,1.20454773937842e-16,2,FALSE
"245",NA,"cg03661299","Wald ratio",1,-0.071552858683872,0.00956409319784934,7.35319505647781e-14,2,FALSE
"246",NA,"cg03694466","Wald ratio",1,-0.156006355643539,0.00950077602681968,1.36707182480683e-60,2,FALSE
"247",NA,"cg03709428","Wald ratio",1,0.114329098549356,0.0101483807889862,1.93700500368731e-29,2,FALSE
"248",NA,"cg03739609","Wald ratio",1,-0.0612624692149649,0.00963826653398121,2.06844903541029e-10,2,FALSE
"249",NA,"cg03780271","Wald ratio",1,0.0578026156721303,0.00957231376217529,1.55533390242098e-09,2,FALSE
"250",NA,"cg03780648","Wald ratio",1,0.0682094735943883,0.00956798384661429,1.01153192490005e-12,2,FALSE
"251",NA,"cg03787837","Wald ratio",1,0.0772530356389264,0.0100722621284719,1.72158163889676e-14,2,FALSE
"252",NA,"cg03796735","Wald ratio",1,0.134657048069847,0.00971658152847577,1.13043168286634e-43,2,FALSE
"253",NA,"cg03798603","Wald ratio",1,-0.0946762393419831,0.00955085244156861,3.66024953135462e-23,2,FALSE
"254",NA,"cg03812323","Wald ratio",1,-0.12548239626289,0.00953390929372123,1.4578040021308e-39,2,FALSE
"255",NA,"cg03877020","Wald ratio",1,-0.0823040390218284,0.00955888474869625,7.29245985573747e-18,2,FALSE
"256",NA,"cg03900314","Wald ratio",1,-0.0707601076218129,0.0101867225050409,3.74970808193772e-12,2,FALSE
"257",NA,"cg03901549","Wald ratio",1,-0.152088848851626,0.00964441626912581,5.03460948300813e-56,2,FALSE
"258",NA,"cg03921216","Wald ratio",1,0.0725789231670295,0.00956409319784934,3.23159827551487e-14,2,FALSE
"259",NA,"cg03984502","Wald ratio",1,-0.0462736820955797,0.0092806406096026,6.16281267294056e-07,1,FALSE
"260",NA,"cg03990811","Wald ratio",1,0.0690631572362985,0.00956842311341034,5.28275144688444e-13,2,FALSE
"261",NA,"cg03995156","Wald ratio",1,0.286339386877935,0.00931151479012449,1.18181791227828e-207,2,FALSE
"262",NA,"cg04016730","Wald ratio",1,0.0966417072446787,0.009544702706424,4.27249508693816e-24,2,FALSE
"263",NA,"cg04018738","Wald ratio",1,-0.103864131905221,0.00961667970857565,3.42651269379278e-27,2,FALSE
"264",NA,"cg04035638","Wald ratio",1,0.106967865581264,0.00954664803080648,3.86415322524424e-29,2,FALSE
"265",NA,"cg04049719","Wald ratio",1,0.0851514291461799,0.0101633158600517,5.36922533961923e-17,2,FALSE
"266",NA,"cg04071440","Wald ratio",1,-0.0637350392574927,0.00956785834181542,2.7128771864753e-11,2,FALSE
"267",NA,"cg04099091","Wald ratio",1,-0.068759247365836,0.0095623988830646,6.45140317066729e-13,2,FALSE
"268",NA,"cg04161526","Wald ratio",1,-0.0566199211999837,0.00957206275257755,3.31629211149764e-09,2,FALSE
"269",NA,"cg04176169","Wald ratio",1,0.0540402328116208,0.0104084894846433,2.08116234445218e-07,1,FALSE
"270",NA,"cg04216575","Wald ratio",1,-0.0647115920974962,0.00956635228422899,1.33770159926217e-11,2,FALSE
"271",NA,"cg04227238","Wald ratio",1,-0.0672593395145468,0.0105737165523549,2.00453267484612e-10,2,FALSE
"272",NA,"cg04286337","Wald ratio",1,-0.0503451832757048,0.00957463560095438,1.45485944265464e-07,1,FALSE
"273",NA,"cg04293778","Wald ratio",1,-0.0940365413821453,0.00955317428034769,7.31316680997058e-23,2,FALSE
"274",NA,"cg04317588","Wald ratio",1,0.516063872747842,0.00923978879757058,0,2,FALSE
"275",NA,"cg04322111","Wald ratio",1,-0.206031187920129,0.00944429886732841,1.6570319061314e-105,2,FALSE
"276",NA,"cg04363228","Wald ratio",1,-0.0996454763484216,0.00954846785039009,1.70253888461195e-25,2,FALSE
"277",NA,"cg04368724","Wald ratio",1,-0.0786488372595534,0.00956158310187195,1.94372254604571e-16,2,FALSE
"278",NA,"cg04386400","Wald ratio",1,-0.114300797217211,0.00961485988899205,1.36751251354084e-32,2,FALSE
"279",NA,"cg04390683","Wald ratio",1,-0.0830793449168446,0.0104602602141769,1.98340744953776e-15,2,FALSE
"280",NA,"cg04394691","Wald ratio",1,0.129731737743013,0.00952644175818849,3.12729038011208e-42,2,FALSE
"281",NA,"cg04398060","Wald ratio",1,-0.0772045907865628,0.00956208512106743,6.80134836376888e-16,2,FALSE
"282",NA,"cg04405704","Wald ratio",1,0.0953130506914469,0.00954733830720026,1.8053616422434e-23,2,FALSE
"283",NA,"cg04415168","Wald ratio",1,0.0551234647306633,0.00957281578137077,8.49484552002453e-09,2,FALSE
"284",NA,"cg04418355","Wald ratio",1,-0.151093156529795,0.00995322082674419,4.77388793600121e-52,2,FALSE
"285",NA,"cg04425624","Wald ratio",1,0.0967187671911846,0.00955361354714374,4.33309442849079e-24,2,FALSE
"286",NA,"cg04452581","Wald ratio",1,-0.0982210596336523,0.00951062815353094,5.29191448765278e-25,2,FALSE
"287",NA,"cg04467589","Wald ratio",1,-0.0549726707148216,0.00998560106485251,3.68762033606108e-08,2,FALSE
"288",NA,"cg04472685","Wald ratio",1,0.0645834516978504,0.00956754457981825,1.4757638745763e-11,2,FALSE
"289",NA,"cg04499015","Wald ratio",1,-0.0562663114291689,0.00957043119019225,4.12297642983203e-09,2,FALSE
"290",NA,"cg04536704","Wald ratio",1,0.289164060633691,0.00929990559622907,2.97396095649951e-212,2,FALSE
"291",NA,"cg04559908","Wald ratio",1,-0.0984443954232406,0.0101559110769184,3.21922585386008e-22,2,FALSE
"292",NA,"cg04567302","Wald ratio",1,0.312523766828074,0.00926696058652583,2.52762955498936e-249,2,FALSE
"293",NA,"cg04576021","Wald ratio",1,0.0478023305458101,0.00957407082935946,5.94808929107553e-07,1,FALSE
"294",NA,"cg04601775","Wald ratio",1,0.514335797172208,0.00877291094577609,0,2,FALSE
"295",NA,"cg04628742","Wald ratio",1,-0.0783419152739181,0.0105689473699979,1.23976471269565e-13,2,FALSE
"296",NA,"cg04630292","Wald ratio",1,-0.1057093662106,0.00999313135278468,3.76104591413554e-26,2,FALSE
"297",NA,"cg04639421","Wald ratio",1,0.177517187893375,0.00943689408419511,6.13969806312928e-79,2,FALSE
"298",NA,"cg04659729","Wald ratio",1,-0.106600952301769,0.00954489096362231,5.82344192218191e-29,2,FALSE
"299",NA,"cg04665604","Wald ratio",1,0.0742453758864185,0.0095625871402629,8.21935634849076e-15,2,FALSE
"300",NA,"cg04710276","Wald ratio",1,0.0893212005838197,0.0101790039599104,1.70838107020068e-18,2,FALSE
"301",NA,"cg04718853","Wald ratio",1,-0.0561824114711246,0.00964397700232977,5.68915521052653e-09,2,FALSE
"302",NA,"cg04736217","Wald ratio",1,0.0535695898158602,0.00957375706736229,2.20035576532988e-08,2,FALSE
"303",NA,"cg04749507","Wald ratio",1,-0.078079484739482,0.00955417831873865,3.0259829685194e-16,2,FALSE
"304",NA,"cg04754615","Wald ratio",1,-0.224749036375924,0.00986430067674516,6.59503242063769e-115,2,FALSE
"305",NA,"cg04755523","Wald ratio",1,-0.101636735487285,0.00954790307879518,1.84127670806346e-26,2,FALSE
"306",NA,"cg04762213","Wald ratio",1,0.106833073427278,0.00954715005000196,4.56183325866689e-29,2,FALSE
"307",NA,"cg04770660","Wald ratio",1,0.0730815698865018,0.00956183411146969,2.12136652514295e-14,2,FALSE
"308",NA,"cg04771084","Wald ratio",1,-0.126113810906002,0.00953372103652292,6.03278379028239e-40,2,FALSE
"309",NA,"cg04797846","Wald ratio",1,-0.09485420514678,0.00955141721316352,3.05474130775945e-23,2,FALSE
"310",NA,"cg04824716","Wald ratio",1,-0.21326045259221,0.00943890216097702,4.98940037489269e-113,2,FALSE
"311",NA,"cg04825215","Wald ratio",1,0.235762019724322,0.00984390614692886,9.22965705872982e-127,2,FALSE
"312",NA,"cg04835051","Wald ratio",1,0.0758620659530558,0.0095623988830646,2.13274651140959e-15,2,FALSE
"313",NA,"cg04856022","Wald ratio",1,0.31923513594762,0.00924951541948297,4.99518042745406e-261,2,FALSE
"314",NA,"cg04856590","Wald ratio",1,-0.0896903729496944,0.00955267226115222,6.05525475437275e-21,2,FALSE
"315",NA,"cg04872123","Wald ratio",1,0.0531414929469164,0.0102020340905029,1.89951657501327e-07,1,FALSE
"316",NA,"cg04877280","Wald ratio",1,0.174299872374356,0.00948351911697513,1.92649358729382e-75,2,FALSE
"317",NA,"cg04933135","Wald ratio",1,0.0485544180530355,0.00964498104072072,4.79938222695274e-07,1,FALSE
"318",NA,"cg04953552","Wald ratio",1,0.0732394549234796,0.00977017207759304,6.56796102192839e-14,2,FALSE
"319",NA,"cg04970287","Wald ratio",1,-0.114252666126844,0.0101449921594168,2.02172060819343e-29,2,FALSE
"320",NA,"cg04985163","Wald ratio",1,0.264266481386362,0.00944561666771654,3.03664669781336e-172,2,FALSE
"321",NA,"cg04985482","Wald ratio",1,0.379829919632599,0.00918017401810758,0,2,FALSE
"322",NA,"cg05009707","Wald ratio",1,-0.0753509476596599,0.0101898601250126,1.41729038329114e-13,2,FALSE
"323",NA,"cg05030953","Wald ratio",1,-0.275918597923003,0.00941078908603026,5.87120227407958e-189,2,FALSE
"324",NA,"cg05054149","Wald ratio",1,-0.104998193267806,0.010147188493397,4.29485128329346e-25,2,FALSE
"325",NA,"cg05062939","Wald ratio",1,-0.271771166339562,0.00993947805126798,1.32248772347199e-164,2,FALSE
"326",NA,"cg05066096","Wald ratio",1,0.055466657603172,0.00927524390325121,2.23034401154719e-09,2,FALSE
"327",NA,"cg05074385","Wald ratio",1,-0.0710621976726917,0.0105754736195391,1.82313372531853e-11,2,FALSE
"328",NA,"cg05080926","Wald ratio",1,0.110983015106696,0.00924976642908071,3.61939152022885e-33,2,FALSE
"329",NA,"cg05129479","Wald ratio",1,0.12403250207395,0.0101109803589231,1.36023221747849e-34,2,FALSE
"330",NA,"cg05133205","Wald ratio",1,-0.0931486576825431,0.00999049575200842,1.12323522521106e-20,2,FALSE
"331",NA,"cg05137443","Wald ratio",1,-0.114507127106552,0.00961435786979657,1.04960909802061e-32,2,FALSE
"332",NA,"cg05139028","Wald ratio",1,-0.0690836772709137,0.0101757408351398,1.12869404444406e-11,2,FALSE
"333",NA,"cg05146888","Wald ratio",1,-0.0610326071758354,0.00976910528680265,4.17040977203327e-10,2,FALSE
"334",NA,"cg05182583","Wald ratio",1,0.0994329967239355,0.009550475927172,2.20163259562569e-25,2,FALSE
"335",NA,"cg05210804","Wald ratio",1,0.076618295118644,0.00956020254908438,1.10769452366965e-15,2,FALSE
"336",NA,"cg05221738","Wald ratio",1,0.0855281945523861,0.00926514076694222,2.67663341705418e-20,2,FALSE
"337",NA,"cg05279622","Wald ratio",1,0.0592872119379575,0.0095699919233962,5.82420484531713e-10,2,FALSE
"338",NA,"cg05281796","Wald ratio",1,0.120364373317392,0.0101621863168619,2.30228136630917e-32,2,FALSE
"339",NA,"cg05298224","Wald ratio",1,-0.0700449185254551,0.00956515998863973,2.42629219145851e-13,2,FALSE
"340",NA,"cg05302489","Wald ratio",1,-0.0754812216408864,0.00956233613066517,2.93600690677912e-15,2,FALSE
"341",NA,"cg05381852","Wald ratio",1,0.109095736693696,0.00953667039929636,2.65091496103418e-30,2,FALSE
"342",NA,"cg05420994","Wald ratio",1,-0.0551265395982356,0.00957080770458886,8.41823163520092e-09,2,FALSE
"343",NA,"cg05473289","Wald ratio",1,-0.0942912533714509,0.00955267226115222,5.57919883880173e-23,2,FALSE
"344",NA,"cg05496363","Wald ratio",1,-0.0669676663619741,0.00927417711246082,5.16544169356352e-13,2,FALSE
"345",NA,"cg05500783","Wald ratio",1,0.373924667836192,0.00911886492385983,0,2,FALSE
"346",NA,"cg05525649","Wald ratio",1,0.103009193215322,0.0101741092727545,4.29556736963009e-24,2,FALSE
"347",NA,"cg05545351","Wald ratio",1,0.0618069090324608,0.0100134631302015,6.72691788572652e-10,2,FALSE
"348",NA,"cg05546064","Wald ratio",1,0.0503060257784575,0.00957118421898547,1.47232193422244e-07,1,FALSE
"349",NA,"cg05592483","Wald ratio",1,0.302107307788702,0.00927455362685743,9.64443276686071e-233,2,FALSE
"350",NA,"cg05598103","Wald ratio",1,0.0829215226322663,0.009694241674277,1.19216453344216e-17,2,FALSE
"351",NA,"cg05619024","Wald ratio",1,-0.0762582846030868,0.0100074388998558,2.533616669097e-14,2,FALSE
"352",NA,"cg05667097","Wald ratio",1,-0.0851626618256787,0.00956152034947251,5.2521127918037e-19,2,FALSE
"353",NA,"cg05677694","Wald ratio",1,-0.0915426982762091,0.0101614332880687,2.08252757529798e-19,2,FALSE
"354",NA,"cg05685892","Wald ratio",1,-0.07784767737597,0.00989919101083087,3.71925700980891e-15,2,FALSE
"355",NA,"cg05700142","Wald ratio",1,0.0509629178957404,0.00957068219978999,1.01009042847497e-07,2,FALSE
"356",NA,"cg05701418","Wald ratio",1,-0.0572568580542463,0.00990276789759865,7.38596451594879e-09,2,FALSE
"357",NA,"cg05724777","Wald ratio",1,0.367964193928282,0.00924857413349145,0,2,FALSE
"358",NA,"cg05747695","Wald ratio",1,-0.0460939592235986,0.00928697860194551,6.93093128565493e-07,1,FALSE
"359",NA,"cg05767720","Wald ratio",1,-0.138070966856296,0.00952048028024219,1.16780502997436e-47,2,FALSE
"360",NA,"cg05789250","Wald ratio",1,0.0510078486137357,0.00964956196587946,1.25001202631219e-07,2,FALSE
"361",NA,"cg05798641","Wald ratio",1,0.125410670270336,0.00998290271167682,3.39239947727338e-36,2,FALSE
"362",NA,"cg05839762","Wald ratio",1,0.0534685584527703,0.0104839806211633,3.39609446112172e-07,1,FALSE
"363",NA,"cg05841219","Wald ratio",1,0.0505746060480382,0.0100202403893405,4.48226921670754e-07,1,FALSE
"364",NA,"cg05844625","Wald ratio",1,-0.0637075537065403,0.0104007709395128,9.05286729550116e-10,2,FALSE
"365",NA,"cg05844871","Wald ratio",1,0.282351283636659,0.00947391799986161,3.57095587373178e-195,2,FALSE
"366",NA,"cg05857999","Wald ratio",1,-0.102769290792283,0.00955160547036183,5.35328589989692e-27,2,FALSE
"367",NA,"cg05914981","Wald ratio",1,0.0793369800717548,0.00956120658747534,1.0605701953662e-16,2,FALSE
"368",NA,"cg05938207","Wald ratio",1,-0.117819638015514,0.009769732810797,1.72497380196863e-33,2,FALSE
"369",NA,"cg05945401","Wald ratio",1,-0.133200502126567,0.00952129606143484,1.80056854424307e-44,2,FALSE
"370",NA,"cg05952498","Wald ratio",1,0.0519747375842262,0.0102031008812933,3.50561070832631e-07,1,FALSE
"371",NA,"cg05973262","Wald ratio",1,-0.0909457347003864,0.00954476545882344,1.59824015869571e-21,2,FALSE
"372",NA,"cg05995528","Wald ratio",1,0.0622263460702826,0.0100188598365529,5.26749814821667e-10,2,FALSE
"373",NA,"cg05996538","Wald ratio",1,0.112765873527037,0.00952073128983993,2.30484809072152e-32,2,FALSE
"374",NA,"cg06007201","Wald ratio",1,0.0494487652497794,0.00928032684760543,9.91127796779759e-08,2,FALSE
"375",NA,"cg06023661","Wald ratio",1,-0.0680594326073398,0.00926859214891113,2.08831503175698e-13,2,FALSE
"376",NA,"cg06025456","Wald ratio",1,-0.0775536196322188,0.00955160547036183,4.68367077991091e-16,2,FALSE
"377",NA,"cg06032337","Wald ratio",1,-0.0900039466896698,0.0101579191537003,7.96771852349118e-19,2,FALSE
"378",NA,"cg06032479","Wald ratio",1,0.437364394301945,0.00951156943952246,0,2,FALSE
"379",NA,"cg06061002","Wald ratio",1,0.0609132521121106,0.00956823485621203,1.9377462743247e-10,2,FALSE
"380",NA,"cg06097213","Wald ratio",1,-0.0766230015486015,0.0100883894951266,3.07396078603796e-14,2,FALSE
"381",NA,"cg06108383","Wald ratio",1,-0.124987907355344,0.00952098229943767,2.28710761427762e-39,2,FALSE
"382",NA,"cg06132876","Wald ratio",1,-0.0563505251492103,0.00956948990420073,3.89572728925675e-09,2,FALSE
"383",NA,"cg06136702","Wald ratio",1,0.146933048961668,0.010133194708323,1.20849693560691e-47,2,FALSE
"384",NA,"cg06192961","Wald ratio",1,-0.145496395529009,0.00951050264873207,7.82428151092632e-53,2,FALSE
"385",NA,"cg06194738","Wald ratio",1,-0.130660222245049,0.00952995589255684,8.7880599627688e-43,2,FALSE
"386",NA,"cg06217303","Wald ratio",1,-0.123723572011533,0.00967246659167314,1.83343849358647e-37,2,FALSE
"387",NA,"cg06245776","Wald ratio",1,0.125229504093168,0.00953271699813197,2.0258530612198e-39,2,FALSE
"388",NA,"cg06253072","Wald ratio",1,0.0476596943418949,0.00928766887833929,2.87438690528815e-07,1,FALSE
"389",NA,"cg06255955","Wald ratio",1,0.193177049172315,0.00998949171361747,2.57131969111278e-83,2,FALSE
"390",NA,"cg06259800","Wald ratio",1,-0.0658400057441317,0.00957130972378433,6.03198734534708e-12,2,FALSE
"391",NA,"cg06271046","Wald ratio",1,-0.0818057849703165,0.0101639433840461,8.37282782117296e-16,2,FALSE
"392",NA,"cg06296184","Wald ratio",1,0.0608435341963386,0.0101761801019358,2.24490789928101e-09,2,FALSE
"393",NA,"cg06320936","Wald ratio",1,0.0622500664772689,0.0094643168827481,4.78926367421161e-11,2,FALSE
"394",NA,"cg06321045","Wald ratio",1,0.252463633586279,0.0093723846175762,8.10759978485906e-160,2,FALSE
"395",NA,"cg06363559","Wald ratio",1,-0.0645466160393822,0.0102008417949137,2.49040056622682e-10,2,FALSE
"396",NA,"cg06375761","Wald ratio",1,0.0623337154257154,0.00957237651457473,7.42393267002682e-11,2,FALSE
"397",NA,"cg06414921","Wald ratio",1,0.106688993918176,0.00999344511478186,1.31976196900259e-26,2,FALSE
"398",NA,"cg06419846","Wald ratio",1,-0.0833375082881192,0.00926332094735861,2.33018562630926e-19,2,FALSE
"399",NA,"cg06431527","Wald ratio",1,-0.163560238477895,0.0101181341324587,8.89522546342765e-59,2,FALSE
"400",NA,"cg06460587","Wald ratio",1,-0.106804583837934,0.00954802858359404,4.773025109287e-29,2,FALSE
"401",NA,"cg06484169","Wald ratio",1,-0.104965373762901,0.0112267180208729,8.79760423283174e-21,2,FALSE
"402",NA,"cg06486622","Wald ratio",1,0.0694647098402814,0.00956509723624029,3.80532324138779e-13,2,FALSE
"403",NA,"cg06499030","Wald ratio",1,0.363493336478154,0.00973703881069149,5.1581031598615e-305,2,FALSE
"404",NA,"cg06606381","Wald ratio",1,-0.0674529934192024,0.0107478544607864,3.47506639601288e-10,2,FALSE
"405",NA,"cg06642647","Wald ratio",1,0.0536215488025922,0.00956773283701655,2.08959077703762e-08,2,FALSE
"406",NA,"cg06646969","Wald ratio",1,-0.0597111043961392,0.0100141534065953,2.48147393311724e-09,2,FALSE
"407",NA,"cg06657028","Wald ratio",1,-0.0589120780941366,0.0114519991348436,2.68575231041474e-07,1,FALSE
"408",NA,"cg06663251","Wald ratio",1,-0.119380478446654,0.00952882634936701,5.22376991635374e-36,2,FALSE
"409",NA,"cg06667961","Wald ratio",1,0.14846383099348,0.0101264802015835,1.14655588707197e-48,2,FALSE
"410",NA,"cg06681810","Wald ratio",1,-0.0503028881584857,0.00928453125836755,6.02949098681008e-08,2,FALSE
"411",NA,"cg06791592","Wald ratio",1,-0.134774583313988,0.00959691270275371,8.43951289840361e-45,2,FALSE
"412",NA,"cg06793162","Wald ratio",1,-0.0519903629316854,0.00951000062953659,4.57936093944116e-08,2,FALSE
"413",NA,"cg06804823","Wald ratio",1,-0.0804005077373748,0.00956139484467365,4.13986477463761e-17,2,FALSE
"414",NA,"cg06805615","Wald ratio",1,0.184514456944746,0.0095846132324645,1.38166919126367e-82,2,FALSE
"415",NA,"cg06814287","Wald ratio",1,-0.144148850503548,0.00950705126676316,6.28212177372514e-52,2,FALSE
"416",NA,"cg06815976","Wald ratio",1,-0.0550427651449903,0.00956013979668495,8.53550070890547e-09,2,FALSE
"417",NA,"cg06825478","Wald ratio",1,0.0526645119588129,0.0095712469713849,3.74726231708508e-08,2,FALSE
"418",NA,"cg06832687","Wald ratio",1,0.290913158263136,0.00991086295712574,2.19049383092798e-189,2,FALSE
"419",NA,"cg06855286","Wald ratio",1,-0.118001117954679,0.00953472507491388,3.52771267140955e-35,2,FALSE
"420",NA,"cg06857094","Wald ratio",1,-0.130103859471661,0.00952939112096193,1.93991801841983e-42,2,FALSE
"421",NA,"cg06871764","Wald ratio",1,0.203871438588783,0.00944605593451259,2.6113520695113e-103,2,FALSE
"422",NA,"cg06887580","Wald ratio",1,0.0617086387749459,0.00956566200783521,1.11072103921246e-10,2,FALSE
"423",NA,"cg06902929","Wald ratio",1,0.0823220489604661,0.0095580689675036,7.12770729960473e-18,2,FALSE
"424",NA,"cg06928741","Wald ratio",1,-0.0948043797416288,0.00926162663257387,1.36413708167245e-24,2,FALSE
"425",NA,"cg06937348","Wald ratio",1,-0.0687738686749043,0.010176493863933,1.39803023824443e-11,2,FALSE
"426",NA,"cg06968241","Wald ratio",1,0.136622202210546,0.00951495806909193,9.40056033937007e-47,2,FALSE
"427",NA,"cg07007382","Wald ratio",1,-0.622214074564471,0.00835196785036782,0,2,FALSE
"428",NA,"cg07010337","Wald ratio",1,-0.174228585648598,0.00945628457562045,8.33519727416937e-76,2,FALSE
"429",NA,"cg07011110","Wald ratio",1,0.0842484848707133,0.00927185527368174,1.0230163217813e-19,2,FALSE
"430",NA,"cg07014308","Wald ratio",1,-0.0790339487348844,0.0095623988830646,1.39606358751535e-16,2,FALSE
"431",NA,"cg07056079","Wald ratio",1,0.0839254982708227,0.00955737869110982,1.61702857721431e-18,2,FALSE
